publn_nr,publn_year,permno_adj,IPC1,permno_year
1648029,1995,US000100,C11D_3/00,US0001001995
1648029,1995,US000100,C11D_3/24,US0001001995
1648029,1995,US000100,C11D_3/37,US0001001995
1648029,1995,US000100,D06M_13/02,US0001001995
1648029,1995,US000100,C11D_1/83,US0001001995
1648029,1995,US000100,C11D_3/20,US0001001995
1648029,1995,US000100,C11D_1/72,US0001001995
1648029,1995,US000100,D06M_15/233,US0001001995
1648029,1995,US000100,D06M_13/165,US0001001995
1648029,1995,US000100,D06M_23/10,US0001001995
1648029,1995,US000100,C11D_1/722,US0001001995
1648029,1995,US000100,C11D_1/14,US0001001995
1648029,1995,US000100,D06M_15/263,US0001001995
1918167,1995,US000100,A61L_9/04,US0001001995
1918167,1995,US000100,A61L_9/00,US0001001995
1918167,1995,US000100,B01J_13/00,US0001001995
1918167,1995,US000100,A61Q_5/02,US0001001995
1918167,1995,US000100,A61Q_19/10,US0001001995
1918167,1995,US000100,A61K_8/04,US0001001995
3762884,1995,US000100,A01N_43/16,US0001001995
3762884,1995,US000100,A01N_59/14,US0001001995
3762884,1995,US000100,A01N_41/04,US0001001995
3762884,1995,US000100,A01N_25/04,US0001001995
3762884,1995,US000100,A01N_43/36,US0001001995
3762884,1995,US000100,A01N_25/00,US0001001995
47279963,1995,US000100,B05B_11/00,US0001001995
51011594,1995,US000100,B65D_47/24,US0001001995
51120463,1995,US000100,C08L_101/02,US0001001995
51120463,1995,US000100,C08K_5/17,US0001001995
51120463,1995,US000100,C08L_101/08,US0001001995
51120463,1995,US000100,C08F_8/32,US0001001995
51120463,1995,US000100,C08F_8/00,US0001001995
51120463,1995,US000100,C08J_3/03,US0001001995
51120463,1995,US000100,C09D_201/02,US0001001995
51120463,1995,US000100,C08L_101/00,US0001001995
54875367,1995,US000100,C11D_17/08,US0001001995
54875367,1995,US000100,C11D_3/00,US0001001995
54875367,1995,US000100,C11D_10/04,US0001001995
54875367,1995,US000100,C11D_11/00,US0001001995
54875367,1995,US000100,C11D_3/20,US0001001995
54875367,1995,US000100,C11D_1/72,US0001001995
54875367,1995,US000100,C11D_3/50,US0001001995
1327981,1996,US000100,A61L_9/12,US0001001996
1328172,1996,US000100,A61L,US0001001996
1328172,1996,US000100,B01F,US0001001996
1328172,1996,US000100,A61L_9/12,US0001001996
1328172,1996,US000100,B65D,US0001001996
14557476,1996,US000100,B01F_3/04,US0001001996
14557476,1996,US000100,H01M_2/10,US0001001996
14557476,1996,US000100,A61L_9/12,US0001001996
14557476,1996,US000100,A01M_1/20,US0001001996
14557476,1996,US000100,A01M_13/00,US0001001996
17191001,1996,US000100,A01N_25/06,US0001001996
17191001,1996,US000100,A01N_25/04,US0001001996
17191001,1996,US000100,A01N_53/00,US0001001996
17195067,1996,US000100,A01N_53/02,US0001001996
17195067,1996,US000100,A01N_53/06,US0001001996
17195067,1996,US000100,A01N_53/00,US0001001996
17195067,1996,US000100,A01N_25/34,US0001001996
17195067,1996,US000100,A01N_57/12,US0001001996
17195067,1996,US000100,A01N_25/18,US0001001996
17195067,1996,US000100,A01P_7/04,US0001001996
17195067,1996,US000100,A01M_1/20,US0001001996
17204811,1996,US000100,A61L_9/01,US0001001996
17204811,1996,US000100,A01M_1/20,US0001001996
17204811,1996,US000100,A61L_9/02,US0001001996
17204811,1996,US000100,A61L_9/03,US0001001996
18264278,1996,US000100,C11D_3/00,US0001001996
18264278,1996,US000100,C11D_3/39,US0001001996
18264278,1996,US000100,C11D_3/10,US0001001996
18264278,1996,US000100,C11D_3/395,US0001001996
18267790,1996,US000100,C09D_133/06,US0001001996
18267790,1996,US000100,C08F_220/28,US0001001996
18267790,1996,US000100,C08F_8/30,US0001001996
18267790,1996,US000100,C08F_212/14,US0001001996
18267790,1996,US000100,C08F_220/12,US0001001996
18267790,1996,US000100,C07C_235/80,US0001001996
18267790,1996,US000100,C08F_8/32,US0001001996
18270844,1996,US000100,C09G_1/16,US0001001996
18270844,1996,US000100,C09G_1/04,US0001001996
2043333,1996,US000100,B60H_3/00,US0001001996
2043333,1996,US000100,B60R_7/08,US0001001996
2043333,1996,US000100,B42F_1/02,US0001001996
2043333,1996,US000100,F16B_2/20,US0001001996
23760805,1996,US000100,C08F_6/00,US0001001996
23760805,1996,US000100,C08F_2/22,US0001001996
23760805,1996,US000100,C08F_291/00,US0001001996
23760805,1996,US000100,C08F_265/06,US0001001996
23760805,1996,US000100,C08J_3/03,US0001001996
23760805,1996,US000100,C08F_6/14,US0001001996
42184628,1996,US000100,F24F_6/10,US0001001996
42184628,1996,US000100,A61L_9/03,US0001001996
42184628,1996,US000100,B05B_1/24,US0001001996
42184628,1996,US000100,A01M_1/20,US0001001996
42184628,1996,US000100,F24F_6/02,US0001001996
42184628,1996,US000100,A61L_9/04,US0001001996
43708620,1996,US000100,E03D_9/02,US0001001996
43708620,1996,US000100,E03D_9/03,US0001001996
44966422,1996,US000100,A01M_1/20,US0001001996
4588167,1996,US000100,C08F_285/00,US0001001996
4588167,1996,US000100,C08F_2/22,US0001001996
47313377,1996,US000100,A61K_9/00,US0001001996
47313377,1996,US000100,A61K_9/52,US0001001996
47313377,1996,US000100,B01J_4/04,US0001001996
47324986,1996,US000100,B01F,US0001001996
47324986,1996,US000100,A61L_9/12,US0001001996
47324986,1996,US000100,A61L,US0001001996
47324986,1996,US000100,B65D,US0001001996
52116981,1996,US000100,C11D_3/20,US0001001996
52116981,1996,US000100,C11D_7/50,US0001001996
52116981,1996,US000100,C11D_7/26,US0001001996
52128379,1996,US000100,C11D_1/72,US0001001996
52128379,1996,US000100,C11D_3/37,US0001001996
52335515,1996,US000100,F21V_37/00,US0001001996
52335515,1996,US000100,F21V_35/00,US0001001996
52590361,1996,US000100,A01M_1/20,US0001001996
52590361,1996,US000100,A61L_9/03,US0001001996
52649427,1996,US000100,A01N_25/04,US0001001996
52649427,1996,US000100,A01N_53/08,US0001001996
52649427,1996,US000100,A01P_7/04,US0001001996
52649427,1996,US000100,A01N_57/00,US0001001996
52649427,1996,US000100,A01N_25/06,US0001001996
52649427,1996,US000100,A01N_53/00,US0001001996
52980815,1996,US000100,B05B_11/00,US0001001996
1333324,1997,US000100,D06M_15/647,US0001001997
1333324,1997,US000100,D06M_11/05,US0001001997
1333324,1997,US000100,D06M_23/02,US0001001997
1333324,1997,US000100,D06M_13/513,US0001001997
1339139,1997,US000100,C11D_3/20,US0001001997
1339139,1997,US000100,C11D_3/37,US0001001997
1341782,1997,US000100,A61L_9/12,US0001001997
14626338,1997,US000100,H02B_1/21,US0001001997
14626338,1997,US000100,H02B_1/36,US0001001997
14654361,1997,US000100,A61L_9/12,US0001001997
15542538,1997,US000100,B65D_25/22,US0001001997
1618483,1997,US000100,C11D_3/37,US0001001997
1669574,1997,US000100,D06L_3/02,US0001001997
1669574,1997,US000100,C11D_3/28,US0001001997
1669574,1997,US000100,C11D_3/39,US0001001997
1669574,1997,US000100,C11D_3/395,US0001001997
1687160,1997,US000100,A01M_13/00,US0001001997
1687160,1997,US000100,A01N_53/04,US0001001997
1687160,1997,US000100,A01M_1/20,US0001001997
1687160,1997,US000100,A01P_7/04,US0001001997
1687160,1997,US000100,A01N_25/20,US0001001997
1687160,1997,US000100,A01P_17/00,US0001001997
1687160,1997,US000100,A01N_53/10,US0001001997
17656303,1997,US000100,B01F_5/04,US0001001997
17656303,1997,US000100,E03C_1/046,US0001001997
1772204,1997,US000100,C11D_1/14,US0001001997
1772204,1997,US000100,C11D_3/20,US0001001997
1772204,1997,US000100,C11D_1/92,US0001001997
1772204,1997,US000100,C11D_1/88,US0001001997
1772204,1997,US000100,C11D_3/43,US0001001997
1772204,1997,US000100,C11D_1/28,US0001001997
1772204,1997,US000100,C11D_1/94,US0001001997
1772204,1997,US000100,C11D_17/08,US0001001997
18271274,1997,US000100,E03C_1/10,US0001001997
18282664,1997,US000100,C11D_17/00,US0001001997
18282664,1997,US000100,C11D_3/22,US0001001997
18282664,1997,US000100,C11D_1/14,US0001001997
18282664,1997,US000100,C11D_3/20,US0001001997
18283029,1997,US000100,C11D_1/68,US0001001997
18283029,1997,US000100,C11D_1/14,US0001001997
18283029,1997,US000100,C11D_3/22,US0001001997
18283029,1997,US000100,C11D_3/20,US0001001997
18283029,1997,US000100,C11D_1/83,US0001001997
18283029,1997,US000100,C11D_17/00,US0001001997
18283832,1997,US000100,A61L_9/12,US0001001997
18283832,1997,US000100,A01M_1/20,US0001001997
18283832,1997,US000100,A61L_9/03,US0001001997
18284964,1997,US000100,B65D_83/38,US0001001997
18284964,1997,US000100,B65D_83/16,US0001001997
18284964,1997,US000100,B65D_83/14,US0001001997
18285543,1997,US000100,A01M_1/02,US0001001997
18285543,1997,US000100,A01M_1/10,US0001001997
18285543,1997,US000100,A01M_1/20,US0001001997
18286125,1997,US000100,A61K_8/73,US0001001997
18286125,1997,US000100,A61Q_19/10,US0001001997
18286125,1997,US000100,A61K_8/37,US0001001997
18286125,1997,US000100,A61K_8/41,US0001001997
18286125,1997,US000100,A61K_8/00,US0001001997
18286125,1997,US000100,A61Q_9/04,US0001001997
18286125,1997,US000100,A61K_8/39,US0001001997
18286125,1997,US000100,A61K_8/40,US0001001997
18286125,1997,US000100,A61Q_9/02,US0001001997
1903988,1997,US000100,C11D_3/37,US0001001997
1903988,1997,US000100,C11D_11/00,US0001001997
1903988,1997,US000100,C11D_1/72,US0001001997
3785474,1997,US000100,C11D_3/08,US0001001997
3785474,1997,US000100,C11D_3/10,US0001001997
3785474,1997,US000100,C11D_3/43,US0001001997
3785474,1997,US000100,C11D_3/37,US0001001997
3785474,1997,US000100,C11D_3/20,US0001001997
3785474,1997,US000100,C11D_3/12,US0001001997
3785474,1997,US000100,C11D_11/00,US0001001997
41268021,1997,US000100,B65D_83/14,US0001001997
41268021,1997,US000100,B05B_9/04,US0001001997
41268021,1997,US000100,B65D_83/40,US0001001997
41268021,1997,US000100,B65D_83/16,US0001001997
42190945,1997,US000100,C08J_3/05,US0001001997
42190945,1997,US000100,C09D_11/02,US0001001997
42190945,1997,US000100,C08L_93/02,US0001001997
42190945,1997,US000100,C08L_77/00,US0001001997
42190945,1997,US000100,C09D_193/02,US0001001997
42190945,1997,US000100,C09D_177/00,US0001001997
42190945,1997,US000100,D21H_21/16,US0001001997
42190945,1997,US000100,C09D_201/08,US0001001997
42190945,1997,US000100,C08L_93/04,US0001001997
42190945,1997,US000100,C08L_101/08,US0001001997
42190945,1997,US000100,C09D_193/04,US0001001997
42190945,1997,US000100,C09G_1/04,US0001001997
42190945,1997,US000100,D21H_19/30,US0001001997
42545992,1997,US000100,C11D_3/16,US0001001997
42545992,1997,US000100,C11D_3/20,US0001001997
44968799,1997,US000100,A01M_1/20,US0001001997
4616211,1997,US000100,A61K_8/42,US0001001997
4616211,1997,US000100,A61K_8/92,US0001001997
4616211,1997,US000100,A61Q_17/02,US0001001997
4616211,1997,US000100,A61K_8/00,US0001001997
4616211,1997,US000100,A61K_8/37,US0001001997
4616211,1997,US000100,A61K_8/31,US0001001997
4616211,1997,US000100,A61K_8/362,US0001001997
4616211,1997,US000100,A61K_8/97,US0001001997
4616211,1997,US000100,A61Q_17/04,US0001001997
4616211,1997,US000100,A61K_8/89,US0001001997
4616211,1997,US000100,A61K_8/35,US0001001997
4616211,1997,US000100,A61K_8/29,US0001001997
4616211,1997,US000100,A61K_8/73,US0001001997
4616211,1997,US000100,A61K_8/34,US0001001997
4616211,1997,US000100,A61K_8/90,US0001001997
4616211,1997,US000100,A61K_8/36,US0001001997
4616211,1997,US000100,A61K_8/891,US0001001997
4616211,1997,US000100,A61K_8/25,US0001001997
4616211,1997,US000100,A61K_8/33,US0001001997
4616211,1997,US000100,A61Q_17/00,US0001001997
4616211,1997,US000100,A61K_8/49,US0001001997
4616211,1997,US000100,A61K_8/81,US0001001997
4623104,1997,US000100,A01M_1/20,US0001001997
4623104,1997,US000100,A01M_1/10,US0001001997
4623104,1997,US000100,A01M_1/02,US0001001997
4624160,1997,US000100,A01M_1/20,US0001001997
4624160,1997,US000100,A61L_9/03,US0001001997
469992,1997,US000100,A01N_25/04,US0001001997
469992,1997,US000100,A01P_7/04,US0001001997
469992,1997,US000100,A01M_1/20,US0001001997
469992,1997,US000100,A01N_25/30,US0001001997
469992,1997,US000100,A01N_27/00,US0001001997
469992,1997,US000100,A01N_25/06,US0001001997
47339844,1997,US000100,B67D_7/34,US0001001997
47339844,1997,US000100,B67D_7/74,US0001001997
47339844,1997,US000100,E03C_1/046,US0001001997
47339844,1997,US000100,B05B_11/00,US0001001997
47339844,1997,US000100,B01F_5/04,US0001001997
47339844,1997,US000100,B01F_5/00,US0001001997
47345288,1997,US000100,C11D_1/94,US0001001997
47345288,1997,US000100,C11D_3/20,US0001001997
47345288,1997,US000100,C11D_1/90,US0001001997
47345288,1997,US000100,C11D_1/75,US0001001997
47345288,1997,US000100,C11D_3/16,US0001001997
47345288,1997,US000100,C11D_1/92,US0001001997
47362436,1997,US000100,C11D_3/39,US0001001997
47365343,1997,US000100,A61L_9/01,US0001001997
47365343,1997,US000100,A61L_9/12,US0001001997
47366340,1997,US000100,A01M_1/20,US0001001997
47366340,1997,US000100,A61L_9/12,US0001001997
53580044,1997,US000100,C11D_3/37,US0001001997
53580044,1997,US000100,C11D_1/00,US0001001997
53580044,1997,US000100,C11D_3/00,US0001001997
53580044,1997,US000100,C11D_1/75,US0001001997
53580044,1997,US000100,C11D_17/00,US0001001997
53926188,1997,US000100,C11D_3/10,US0001001997
53926188,1997,US000100,C11D_1/14,US0001001997
53926188,1997,US000100,B08B_9/02,US0001001997
53926188,1997,US000100,C11D_3/38,US0001001997
53926188,1997,US000100,C11D_3/39,US0001001997
53926188,1997,US000100,C11D_11/00,US0001001997
53926188,1997,US000100,C11D_3/20,US0001001997
53926188,1997,US000100,B08B_7/00,US0001001997
53926188,1997,US000100,C11D_1/22,US0001001997
53926188,1997,US000100,C11D_3/02,US0001001997
54115411,1997,US000100,A61L_9/03,US0001001997
54115411,1997,US000100,A01M_1/20,US0001001997
54127893,1997,US000100,A01M_29/12,US0001001997
54127893,1997,US000100,A61L_9/01,US0001001997
54127893,1997,US000100,A61L_9/02,US0001001997
54127893,1997,US000100,C11C_5/00,US0001001997
54127893,1997,US000100,A01M_1/20,US0001001997
7560389,1997,US000100,A61L_9/12,US0001001997
1354474,1998,US000100,A47K_11/10,US0001001998
1363832,1998,US000100,C09D_201/02,US0001001998
1363832,1998,US000100,C09D_11/02,US0001001998
1363832,1998,US000100,C08G_81/02,US0001001998
1363832,1998,US000100,C08L_101/02,US0001001998
1363832,1998,US000100,C08J_3/03,US0001001998
1363832,1998,US000100,C09D_5/02,US0001001998
1363873,1998,US000100,A61L_9/03,US0001001998
1363873,1998,US000100,C11C_5/00,US0001001998
1363873,1998,US000100,C08L_91/08,US0001001998
1363873,1998,US000100,C11C_5/02,US0001001998
1364525,1998,US000100,C11C_5/00,US0001001998
1364525,1998,US000100,A61L_9/02,US0001001998
14694504,1998,US000100,B65D_5/72,US0001001998
14694504,1998,US000100,A47F_5/11,US0001001998
14710848,1998,US000100,A01G_17/08,US0001001998
14712392,1998,US000100,C08F_2/02,US0001001998
14712392,1998,US000100,C08F_120/12,US0001001998
14712392,1998,US000100,C08F_2/00,US0001001998
14712392,1998,US000100,C08F_220/00,US0001001998
14716089,1998,US000100,C11D_3/18,US0001001998
14716089,1998,US000100,C11D_17/00,US0001001998
14716089,1998,US000100,C11D_7/50,US0001001998
14716089,1998,US000100,C11D_7/24,US0001001998
17322311,1998,US000100,C11D_3/20,US0001001998
17322311,1998,US000100,C11D_3/02,US0001001998
17322311,1998,US000100,C11D_11/00,US0001001998
17322311,1998,US000100,C11D_1/92,US0001001998
17322311,1998,US000100,C11D_1/88,US0001001998
17322311,1998,US000100,C11D_3/00,US0001001998
17322311,1998,US000100,C11D_1/90,US0001001998
17334562,1998,US000100,C11D_3/37,US0001001998
17334562,1998,US000100,A61K_8/31,US0001001998
17334562,1998,US000100,A61Q_9/02,US0001001998
17334562,1998,US000100,A61K_8/36,US0001001998
17334562,1998,US000100,C11D_1/04,US0001001998
17334562,1998,US000100,A61K_8/39,US0001001998
17334562,1998,US000100,C11D_9/22,US0001001998
17334562,1998,US000100,A61K_8/04,US0001001998
17334562,1998,US000100,A61K_8/81,US0001001998
17334562,1998,US000100,A61K_8/86,US0001001998
17334562,1998,US000100,A61K_8/00,US0001001998
17334562,1998,US000100,A61K_8/41,US0001001998
17366436,1998,US000100,A47K_11/10,US0001001998
17366436,1998,US000100,A46B_11/00,US0001001998
18294969,1998,US000100,A61K_9/06,US0001001998
18294969,1998,US000100,A61P_17/02,US0001001998
18294969,1998,US000100,A61K_36/324,US0001001998
18294969,1998,US000100,A61K_33/00,US0001001998
18294969,1998,US000100,A61K_36/63,US0001001998
18294969,1998,US000100,A61K_36/00,US0001001998
18294969,1998,US000100,A61K_36/15,US0001001998
18294969,1998,US000100,A61K_36/28,US0001001998
18300740,1998,US000100,B05B_1/34,US0001001998
18300740,1998,US000100,B05B_7/24,US0001001998
18302088,1998,US000100,C09G_1/16,US0001001998
18302088,1998,US000100,C09G_1/04,US0001001998
18303696,1998,US000100,C11D_3/20,US0001001998
18303696,1998,US000100,C11D_3/00,US0001001998
18303696,1998,US000100,C11D_1/37,US0001001998
18303696,1998,US000100,C11D_1/12,US0001001998
18303696,1998,US000100,C11D_3/02,US0001001998
18303696,1998,US000100,C11D_17/00,US0001001998
18303696,1998,US000100,C11D_3/33,US0001001998
18303696,1998,US000100,C11D_1/14,US0001001998
18304105,1998,US000100,C08L_101/02,US0001001998
18304105,1998,US000100,C08G_81/02,US0001001998
18304105,1998,US000100,C08J_3/09,US0001001998
2230443,1998,US000100,A01M_1/20,US0001001998
2230443,1998,US000100,A61L_9/03,US0001001998
2247983,1998,US000100,A61L_9/03,US0001001998
2247983,1998,US000100,A01M_1/20,US0001001998
2250052,1998,US000100,A61L_9/03,US0001001998
2250052,1998,US000100,A01M_1/20,US0001001998
24065809,1998,US000100,B65D_83/14,US0001001998
24065809,1998,US000100,B65D_83/16,US0001001998
346883,1998,US000100,C09D_133/06,US0001001998
346883,1998,US000100,C08L_51/00,US0001001998
346883,1998,US000100,C08K_5/17,US0001001998
346883,1998,US000100,C08L_33/00,US0001001998
346883,1998,US000100,C09D_151/00,US0001001998
346883,1998,US000100,C08F_257/02,US0001001998
42193078,1998,US000100,C09G_1/16,US0001001998
42193078,1998,US000100,C09D_7/12,US0001001998
42193078,1998,US000100,C09G_1/04,US0001001998
42193078,1998,US000100,C09D_5/02,US0001001998
42193078,1998,US000100,C09D_201/00,US0001001998
42194323,1998,US000100,A47K_11/10,US0001001998
45011477,1998,US000100,A44B_19/16,US0001001998
45011477,1998,US000100,B65D_33/25,US0001001998
45011477,1998,US000100,A44B_19/26,US0001001998
45011477,1998,US000100,A44B_19/36,US0001001998
45016116,1998,US000100,A61L_9/03,US0001001998
45016116,1998,US000100,C11C_5/00,US0001001998
4638867,1998,US000100,C11D_1/22,US0001001998
4638867,1998,US000100,C11D_17/00,US0001001998
4638867,1998,US000100,C11D_3/40,US0001001998
4638867,1998,US000100,C11D_3/37,US0001001998
4646869,1998,US000100,C11D_17/00,US0001001998
4646869,1998,US000100,C11D_3/20,US0001001998
4646869,1998,US000100,C11D_3/22,US0001001998
4646869,1998,US000100,C11D_3/50,US0001001998
4646869,1998,US000100,C11D_3/395,US0001001998
4646869,1998,US000100,C11D_3/18,US0001001998
4664264,1998,US000100,A01N_31/02,US0001001998
4678499,1998,US000100,C11D_3/02,US0001001998
4678499,1998,US000100,C11D_3/20,US0001001998
4678499,1998,US000100,C11D_3/34,US0001001998
4678499,1998,US000100,C11D_3/48,US0001001998
4678499,1998,US000100,C11D_3/395,US0001001998
47264594,1998,US000100,B29C_65/22,US0001001998
47264594,1998,US000100,B31B_19/64,US0001001998
47264594,1998,US000100,B29C_65/00,US0001001998
47264594,1998,US000100,B29C_65/74,US0001001998
47384337,1998,US000100,A47K_11/10,US0001001998
47396050,1998,US000100,D06L_1/02,US0001001998
47396050,1998,US000100,C11D_17/04,US0001001998
47396943,1998,US000100,A61L_9/12,US0001001998
47396943,1998,US000100,A01M_1/20,US0001001998
47396943,1998,US000100,A61L_9/04,US0001001998
47398320,1998,US000100,C08F_2/01,US0001001998
47398320,1998,US000100,C08F_2/02,US0001001998
47398320,1998,US000100,B01J_19/24,US0001001998
47398320,1998,US000100,C08F_2/00,US0001001998
47398320,1998,US000100,C08F_212/04,US0001001998
47410670,1998,US000100,C11C_5/00,US0001001998
48243642,1998,US000100,C11D_3/14,US0001001998
48243642,1998,US000100,C11D_3/43,US0001001998
48243642,1998,US000100,C11D_1/72,US0001001998
48243642,1998,US000100,C11D_11/00,US0001001998
